playerID,yearID,votedBy,votes,inducted,category
cobbty01,1936,BBWAA,222,Y,Player
ruthba01,1936,BBWAA,215,Y,Player
wagneho01,1936,BBWAA,215,Y,Player
mathech01,1936,BBWAA,205,Y,Player
johnswa01,1936,BBWAA,189,Y,Player
lajoina01,1936,BBWAA,146,N,Player
speaktr01,1936,BBWAA,133,N,Player
youngcy01,1936,BBWAA,111,N,Player
hornsro01,1936,BBWAA,105,N,Player
cochrmi01,1936,BBWAA,80,N,Player
sislege01,1936,BBWAA,77,N,Player
collied01,1936,BBWAA,60,N,Player
colliji01,1936,BBWAA,58,N,Player
alexape01,1936,BBWAA,55,N,Player
gehrilo01,1936,BBWAA,51,N,Player
bresnro01,1936,BBWAA,47,N,Player
keelewi01,1936,BBWAA,40,N,Player
ansonca01,1936,Veterans,39,N,Player
ewingbu01,1936,Veterans,39,N,Player
keelewi01,1936,Veterans,33,N,Player
wadderu01,1936,BBWAA,33,N,Player
youngcy01,1936,Veterans,32,N,Player
delahed01,1936,Veterans,21,N,Player
foxxji01,1936,BBWAA,21,N,Player
walshed01,1936,BBWAA,20,N,Player
mcgrajo01,1936,Veterans,17,N,Player
delahed01,1936,BBWAA,17,N,Player
radboch01,1936,Veterans,16,N,Player
traynpi01,1936,BBWAA,16,N,Player
kellyki01,1936,Veterans,15,N,Player
longhe01,1936,Veterans,15,N,Player
friscfr01,1936,BBWAA,14,N,Player
grovele01,1936,BBWAA,12,N,Player
jennihu01,1936,Veterans,11,N,Player
rusieam01,1936,Veterans,11,N,Player
chaseha01,1936,BBWAA,11,N,Player
youngro01,1936,BBWAA,10,N,Player
clarkfr01,1936,Veterans,9,N,Player
terrybi01,1936,BBWAA,9,N,Player
colliji01,1936,Veterans,8,N,Player
klingjo01,1936,BBWAA,8,N,Player
crigelo01,1936,BBWAA,7,N,Player
comisch01,1936,Veterans,6,N,Player
dennyje01,1936,Veterans,6,N,Player
langebi01,1936,Veterans,6,N,Player
robinwi01,1936,Veterans,6,N,Player
stoveha01,1936,Veterans,6,N,Player
wrighge01,1936,Veterans,6,N,Player
brownmo01,1936,BBWAA,6,N,Player
eversjo01,1936,BBWAA,6,N,Player
clarkjo01,1936,Veterans,5,N,Player
wagneho01,1936,Veterans,5,N,Player
chancfr01,1936,BBWAA,5,N,Player
spaldal01,1936,Veterans,4,N,Player
mcgrajo01,1936,BBWAA,4,N,Player
schalra01,1936,BBWAA,4,N,Player
simmoal01,1936,BBWAA,4,N,Player
barnero01,1936,Veterans,3,N,Player
bennech01,1936,Veterans,3,N,Player
duffyhu01,1936,Veterans,3,N,Player
nichoki01,1936,Veterans,3,N,Player
wardjo01,1936,Veterans,3,N,Player
broutda01,1936,Veterans,2,N,Player
dunlafr01,1936,Veterans,2,N,Player
glassja01,1936,Veterans,2,N,Player
hamilbi01,1936,Veterans,2,N,Player
lajoina01,1936,Veterans,2,N,Player
willine01,1936,Veterans,2,N,Player
bendech01,1936,BBWAA,2,N,Player
jacksjo01,1936,BBWAA,2,N,Player
roushed01,1936,BBWAA,2,N,Player
allisdo01,1936,Veterans,1,N,Player
battijo01,1936,Veterans,1,N,Player
becklja01,1936,Veterans,1,N,Player
bondto01,1936,Veterans,1,N,Player
burkeje01,1936,Veterans,1,N,Player
crigelo01,1936,Veterans,1,N,Player
dahlebi01,1936,Veterans,1,N,Player
daubeja01,1936,Veterans,1,N,Player
doyleja01,1936,Veterans,1,N,Player
keefeti01,1936,Veterans,1,N,Player
kilroma01,1936,Veterans,1,N,Player
lathaar01,1936,Veterans,1,N,Player
lowebo01,1936,Veterans,1,N,Player
mcaleji01,1936,Veterans,1,N,Player
mccarto01,1936,Veterans,1,N,Player
mcveyca01,1936,Veterans,1,N,Player
paborch01,1936,Veterans,1,N,Player
pikeli01,1936,Veterans,1,N,Player
remseja01,1936,Veterans,1,N,Player
richaha01,1936,Veterans,1,N,Player
tennefr02,1936,Veterans,1,N,Player
vanhage01,1936,Veterans,1,N,Player
wallabo01,1936,Veterans,1,N,Player
whitede01,1936,Veterans,1,N,Player
bakerfr01,1936,BBWAA,1,N,Player
bradlbi01,1936,BBWAA,1,N,Player
clarkfr01,1936,BBWAA,1,N,Player
crawfsa01,1936,BBWAA,1,N,Player
elberki01,1936,BBWAA,1,N,Player
mackco01,1936,BBWAA,1,N,Player
marquru01,1936,BBWAA,1,N,Player
ruckena01,1936,BBWAA,1,N,Player
vanceda01,1936,BBWAA,1,N,Player
cummica01,1936,Veterans,0,N,Player
flintsi01,1936,Veterans,0,N,Player
richmle01,1936,Veterans,0,N,Player
gehrich01,1936,BBWAA,0,N,Player
hartnga01,1936,BBWAA,0,N,Player
sullibi03,1936,BBWAA,0,N,Player
lajoina01,1937,BBWAA,168,Y,Player
speaktr01,1937,BBWAA,165,Y,Player
youngcy01,1937,BBWAA,153,Y,Player
alexape01,1937,BBWAA,125,N,Player
collied01,1937,BBWAA,115,N,Player
keelewi01,1937,BBWAA,115,N,Player
sislege01,1937,BBWAA,106,N,Player
delahed01,1937,BBWAA,70,N,Player
wadderu01,1937,BBWAA,67,N,Player
colliji01,1937,BBWAA,66,N,Player
walshed01,1937,BBWAA,56,N,Player
hornsro01,1937,BBWAA,53,N,Player
chancfr01,1937,BBWAA,49,N,Player
eversjo01,1937,BBWAA,44,N,Player
bresnro01,1937,BBWAA,43,N,Player
brownmo01,1937,BBWAA,31,N,Player
maranra01,1937,BBWAA,25,N,Player
schalra01,1937,BBWAA,24,N,Player
planked01,1937,BBWAA,23,N,Player
clarkfr01,1937,BBWAA,22,N,Player
klingjo01,1937,BBWAA,20,N,Player
chaseha01,1937,BBWAA,18,N,Player
bendech01,1937,BBWAA,17,N,Player
crigelo01,1937,BBWAA,16,N,Player
youngro01,1937,BBWAA,16,N,Player
pennohe01,1937,BBWAA,15,N,Player
tinkejo01,1937,BBWAA,15,N,Player
bakerfr01,1937,BBWAA,13,N,Player
marquru01,1937,BBWAA,13,N,Player
woodjo02,1937,BBWAA,13,N,Player
mcginjo01,1937,BBWAA,12,N,Player
jossad01,1937,BBWAA,11,N,Player
ruckena01,1937,BBWAA,11,N,Player
heilmha01,1937,BBWAA,10,N,Player
roushed01,1937,BBWAA,10,N,Player
vanceda01,1937,BBWAA,10,N,Player
adamsba01,1937,BBWAA,8,N,Player
duffyhu01,1937,BBWAA,7,N,Player
archeji01,1937,BBWAA,6,N,Player
careyma01,1937,BBWAA,6,N,Player
donlimi01,1937,BBWAA,6,N,Player
hoopeha01,1937,BBWAA,6,N,Player
bradlbi01,1937,BBWAA,5,N,Player
carribi02,1937,BBWAA,5,N,Player
crawfsa01,1937,BBWAA,5,N,Player
huggimi01,1937,BBWAA,5,N,Manager
mcgrajo01,1937,BBWAA,5,N,Manager
robinwi01,1937,BBWAA,5,N,Manager
tennefr02,1937,BBWAA,5,N,Player
wheatza01,1937,BBWAA,5,N,Player
combsea01,1937,BBWAA,4,N,Player
griffcl01,1937,BBWAA,4,N,Pioneer/Executive
jennihu01,1937,BBWAA,4,N,Player
altroni01,1937,BBWAA,3,N,Player
bancrda01,1937,BBWAA,3,N,Player
burnsge01,1937,BBWAA,3,N,Player
donovbi01,1937,BBWAA,3,N,Player
faberre01,1937,BBWAA,3,N,Player
lewisdu01,1937,BBWAA,3,N,Player
nehfar01,1937,BBWAA,3,N,Player
peckiro01,1937,BBWAA,3,N,Player
bergema01,1937,BBWAA,2,N,Player
bodiepi01,1937,BBWAA,2,N,Player
coombja01,1937,BBWAA,2,N,Player
cravaga01,1937,BBWAA,2,N,Player
daubeja01,1937,BBWAA,2,N,Player
doylela01,1937,BBWAA,2,N,Player
fletcar01,1937,BBWAA,2,N,Player
gowdyha01,1937,BBWAA,2,N,Player
loberha01,1937,BBWAA,2,N,Player
mageesh01,1937,BBWAA,2,N,Player
schreos01,1937,BBWAA,2,N,Player
scottev01,1937,BBWAA,2,N,Player
breitte01,1937,BBWAA,1,N,Player
burkeje01,1937,BBWAA,1,N,Player
bushdo01,1937,BBWAA,1,N,Player
chesbja01,1937,BBWAA,1,N,Player
cissebi01,1937,BBWAA,1,N,Player
collish01,1937,BBWAA,1,N,Player
dooinre01,1937,BBWAA,1,N,Player
duganjo01,1937,BBWAA,1,N,Player
elberki01,1937,BBWAA,1,N,Player
falkecy01,1937,BBWAA,1,N,Player
gleaski01,1937,BBWAA,1,N,Player
grimebu01,1937,BBWAA,1,N,Player
grohhe01,1937,BBWAA,1,N,Player
hinchbi01,1937,BBWAA,1,N,Player
judgejo01,1937,BBWAA,1,N,Player
kerrdi01,1937,BBWAA,1,N,Player
leachto01,1937,BBWAA,1,N,Player
leevesa01,1937,BBWAA,1,N,Player
longhe01,1937,BBWAA,1,N,Player
luquedo01,1937,BBWAA,1,N,Player
mcinnst01,1937,BBWAA,1,N,Player
mcleala01,1937,BBWAA,1,N,Player
meusebo01,1937,BBWAA,1,N,Player
milleha01,1937,BBWAA,1,N,Player
moranpa01,1937,BBWAA,1,N,Player
murphda02,1937,BBWAA,1,N,Player
murrare01,1937,BBWAA,1,N,Player
paskedo01,1937,BBWAA,1,N,Player
raymobu01,1937,BBWAA,1,N,Player
rixeyep01,1937,BBWAA,1,N,Player
rudoldi01,1937,BBWAA,1,N,Player
rusieam01,1937,BBWAA,1,N,Player
schulfr01,1937,BBWAA,1,N,Player
seweljo01,1937,BBWAA,1,N,Player
steinha01,1937,BBWAA,1,N,Player
streega01,1937,BBWAA,1,N,Player
sullibi03,1937,BBWAA,1,N,Player
veachbo01,1937,BBWAA,1,N,Player
wallabo01,1937,BBWAA,1,N,Player
wilsoha01,1937,BBWAA,1,N,Player
bulkemo99,1937,Centennial,,Y,Pioneer/Executive
johnsba99,1937,Centennial,,Y,Pioneer/Executive
mackco01,1937,Centennial,,Y,Manager
mcgrajo01,1937,Veterans,,Y,Manager
wrighge01,1937,Centennial,,Y,Pioneer/Executive
alexape01,1938,BBWAA,212,Y,Player
sislege01,1938,BBWAA,179,N,Player
keelewi01,1938,BBWAA,177,N,Player
collied01,1938,BBWAA,175,N,Player
wadderu01,1938,BBWAA,148,N,Player
chancfr01,1938,BBWAA,133,N,Player
delahed01,1938,BBWAA,132,N,Player
walshed01,1938,BBWAA,110,N,Player
eversjo01,1938,BBWAA,91,N,Player
colliji01,1938,BBWAA,79,N,Player
maranra01,1938,BBWAA,73,N,Player
bresnro01,1938,BBWAA,67,N,Player
clarkfr01,1938,BBWAA,63,N,Player
brownmo01,1938,BBWAA,54,N,Player
huggimi01,1938,BBWAA,48,N,Manager
hornsro01,1938,BBWAA,46,N,Player
schalra01,1938,BBWAA,45,N,Player
youngro01,1938,BBWAA,40,N,Player
planked01,1938,BBWAA,38,N,Player
pennohe01,1938,BBWAA,37,N,Player
mcginjo01,1938,BBWAA,36,N,Player
bendech01,1938,BBWAA,33,N,Player
bakerfr01,1938,BBWAA,32,N,Player
klingjo01,1938,BBWAA,26,N,Player
duffyhu01,1938,BBWAA,24,N,Player
jennihu01,1938,BBWAA,23,N,Player
jossad01,1938,BBWAA,18,N,Player
robinwi01,1938,BBWAA,17,N,Manager
tinkejo01,1938,BBWAA,16,N,Player
heilmha01,1938,BBWAA,14,N,Player
ruckena01,1938,BBWAA,12,N,Player
adamsba01,1938,BBWAA,11,N,Player
crawfsa01,1938,BBWAA,11,N,Player
crigelo01,1938,BBWAA,11,N,Player
griffcl01,1938,BBWAA,10,N,Pioneer/Executive
marquru01,1938,BBWAA,10,N,Player
vanceda01,1938,BBWAA,10,N,Player
roushed01,1938,BBWAA,9,N,Player
gowdyha01,1938,BBWAA,8,N,Player
rusieam01,1938,BBWAA,8,N,Player
tennefr02,1938,BBWAA,8,N,Player
altroni01,1938,BBWAA,7,N,Player
archeji01,1938,BBWAA,7,N,Player
combsea01,1938,BBWAA,7,N,Player
terrybi01,1938,BBWAA,7,N,Player
wallabo01,1938,BBWAA,7,N,Player
wheatza01,1938,BBWAA,7,N,Player
careyma01,1938,BBWAA,6,N,Player
woodjo02,1938,BBWAA,6,N,Player
donlimi01,1938,BBWAA,5,N,Player
lewisdu01,1938,BBWAA,5,N,Player
nehfar01,1938,BBWAA,5,N,Player
carribi02,1938,BBWAA,4,N,Player
dinnebi01,1938,BBWAA,4,N,Player
doylela01,1938,BBWAA,4,N,Player
hoopeha01,1938,BBWAA,4,N,Player
mcinnst01,1938,BBWAA,4,N,Player
barryja01,1938,BBWAA,3,N,Player
burnsge01,1938,BBWAA,3,N,Player
fletcar01,1938,BBWAA,3,N,Player
grohhe01,1938,BBWAA,3,N,Player
kerrdi01,1938,BBWAA,3,N,Player
nichoki01,1938,BBWAA,3,N,Player
traynpi01,1938,BBWAA,3,N,Player
bancrda01,1938,BBWAA,2,N,Player
bradlbi01,1938,BBWAA,2,N,Player
burkeje01,1938,BBWAA,2,N,Player
chesbja01,1938,BBWAA,2,N,Player
coombja01,1938,BBWAA,2,N,Player
cravaga01,1938,BBWAA,2,N,Player
elberki01,1938,BBWAA,2,N,Player
fosteed02,1938,BBWAA,2,N,Player
judgejo01,1938,BBWAA,2,N,Player
mageesh01,1938,BBWAA,2,N,Player
peckiro01,1938,BBWAA,2,N,Player
rixeyep01,1938,BBWAA,2,N,Player
schreos01,1938,BBWAA,2,N,Player
scottev01,1938,BBWAA,2,N,Player
stengca01,1938,BBWAA,2,N,Manager
beaumgi01,1938,BBWAA,1,N,Player
bergema01,1938,BBWAA,1,N,Player
chapmra01,1938,BBWAA,1,N,Player
coaklan01,1938,BBWAA,1,N,Player
coopewi01,1938,BBWAA,1,N,Player
covelst01,1938,BBWAA,1,N,Player
cranddo01,1938,BBWAA,1,N,Player
cruiswa01,1938,BBWAA,1,N,Player
dahlebi01,1938,BBWAA,1,N,Player
daubeja01,1938,BBWAA,1,N,Player
donovbi01,1938,BBWAA,1,N,Player
dooinre01,1938,BBWAA,1,N,Player
duganjo01,1938,BBWAA,1,N,Player
ehmkeho01,1938,BBWAA,1,N,Player
faberre01,1938,BBWAA,1,N,Player
flickel01,1938,BBWAA,1,N,Player
gleaski01,1938,BBWAA,1,N,Player
granted01,1938,BBWAA,1,N,Player
grimebu01,1938,BBWAA,1,N,Player
harribu01,1938,BBWAA,1,N,Manager
herzobu01,1938,BBWAA,1,N,Player
irwinch01,1938,BBWAA,1,N,Player
jonesfi01,1938,BBWAA,1,N,Player
lathaar01,1938,BBWAA,1,N,Player
loberha01,1938,BBWAA,1,N,Player
longhe01,1938,BBWAA,1,N,Player
luquedo01,1938,BBWAA,1,N,Player
marbefi01,1938,BBWAA,1,N,Player
meusebo01,1938,BBWAA,1,N,Player
milancl01,1938,BBWAA,1,N,Player
moranpa01,1938,BBWAA,1,N,Player
murrare01,1938,BBWAA,1,N,Player
perduhu01,1938,BBWAA,1,N,Player
ricesa01,1938,BBWAA,1,N,Player
sheckji01,1938,BBWAA,1,N,Player
shockur01,1938,BBWAA,1,N,Player
stahlja01,1938,BBWAA,1,N,Player
streega01,1938,BBWAA,1,N,Player
thomair01,1938,BBWAA,1,N,Player
willicy01,1938,BBWAA,1,N,Player
zimmech01,1938,BBWAA,1,N,Player
cartwal99,1938,Centennial,,Y,Pioneer/Executive
chadwhe99,1938,Centennial,,Y,Pioneer/Executive
sislege01,1939,BBWAA,235,Y,Player
collied01,1939,BBWAA,213,Y,Player
keelewi01,1939,BBWAA,207,Y,Player
wadderu01,1939,BBWAA,179,N,Player
hornsro01,1939,BBWAA,176,N,Player
chancfr01,1939,BBWAA,158,N,Player
delahed01,1939,BBWAA,145,N,Player
walshed01,1939,BBWAA,132,N,Player
eversjo01,1939,BBWAA,107,N,Player
huggimi01,1939,BBWAA,97,N,Manager
maranra01,1939,BBWAA,82,N,Player
colliji01,1939,BBWAA,72,N,Player
bresnro01,1939,BBWAA,67,N,Player
clarkfr01,1939,BBWAA,59,N,Player
brownmo01,1939,BBWAA,54,N,Player
robinwi01,1939,BBWAA,46,N,Manager
bendech01,1939,BBWAA,40,N,Player
pennohe01,1939,BBWAA,40,N,Player
schalra01,1939,BBWAA,35,N,Player
duffyhu01,1939,BBWAA,34,N,Player
youngro01,1939,BBWAA,34,N,Player
jennihu01,1939,BBWAA,33,N,Player
mcginjo01,1939,BBWAA,32,N,Player
bakerfr01,1939,BBWAA,30,N,Player
cochrmi01,1939,BBWAA,28,N,Player
jossad01,1939,BBWAA,28,N,Player
planked01,1939,BBWAA,28,N,Player
friscfr01,1939,BBWAA,26,N,Player
griffcl01,1939,BBWAA,20,N,Pioneer/Executive
terrybi01,1939,BBWAA,16,N,Player
vanceda01,1939,BBWAA,15,N,Player
klingjo01,1939,BBWAA,14,N,Player
ruckena01,1939,BBWAA,13,N,Player
tinkejo01,1939,BBWAA,12,N,Player
adamsba01,1939,BBWAA,11,N,Player
traynpi01,1939,BBWAA,10,N,Player
heilmha01,1939,BBWAA,8,N,Player
roushed01,1939,BBWAA,8,N,Player
careyma01,1939,BBWAA,7,N,Player
dinnebi01,1939,BBWAA,7,N,Player
nichoki01,1939,BBWAA,7,N,Player
altroni01,1939,BBWAA,6,N,Player
chesbja01,1939,BBWAA,6,N,Player
crawfsa01,1939,BBWAA,6,N,Player
lewisdu01,1939,BBWAA,6,N,Player
rusieam01,1939,BBWAA,6,N,Player
stengca01,1939,BBWAA,6,N,Manager
donlimi01,1939,BBWAA,5,N,Player
hoopeha01,1939,BBWAA,5,N,Player
kerrdi01,1939,BBWAA,5,N,Player
wallabo01,1939,BBWAA,5,N,Player
gowdyha01,1939,BBWAA,4,N,Player
marquru01,1939,BBWAA,4,N,Player
mcinnst01,1939,BBWAA,4,N,Player
wheatza01,1939,BBWAA,4,N,Player
archeji01,1939,BBWAA,3,N,Player
combsea01,1939,BBWAA,3,N,Player
faberre01,1939,BBWAA,3,N,Player
mccarjo99,1939,BBWAA,3,N,Manager
tennefr02,1939,BBWAA,3,N,Player
bushdo01,1939,BBWAA,2,N,Player
carribi02,1939,BBWAA,2,N,Player
cravaga01,1939,BBWAA,2,N,Player
crigelo01,1939,BBWAA,2,N,Player
donovbi01,1939,BBWAA,2,N,Player
ewingbu01,1939,BBWAA,2,N,Player
granted01,1939,BBWAA,2,N,Player
loberha01,1939,BBWAA,2,N,Player
schreos01,1939,BBWAA,2,N,Player
woodjo02,1939,BBWAA,2,N,Player
bancrda01,1939,BBWAA,1,N,Player
barryja01,1939,BBWAA,1,N,Player
bergema01,1939,BBWAA,1,N,Player
bradlbi01,1939,BBWAA,1,N,Player
burnsge01,1939,BBWAA,1,N,Player
coopewi01,1939,BBWAA,1,N,Player
crossla01,1939,BBWAA,1,N,Player
daubeja01,1939,BBWAA,1,N,Player
doylela01,1939,BBWAA,1,N,Player
fletcar01,1939,BBWAA,1,N,Player
frasech01,1939,BBWAA,1,N,Player
gleaski01,1939,BBWAA,1,N,Player
grimebu01,1939,BBWAA,1,N,Player
grimmch01,1939,BBWAA,1,N,Player
hahnno01,1939,BBWAA,1,N,Player
haineje01,1939,BBWAA,1,N,Player
harribu01,1939,BBWAA,1,N,Manager
hoytwa01,1939,BBWAA,1,N,Player
irwinch01,1939,BBWAA,1,N,Player
jonessa01,1939,BBWAA,1,N,Player
kellejo01,1939,BBWAA,1,N,Player
knabeot01,1939,BBWAA,1,N,Player
leachto01,1939,BBWAA,1,N,Player
longhe01,1939,BBWAA,1,N,Player
luquedo01,1939,BBWAA,1,N,Player
mageesh01,1939,BBWAA,1,N,Player
moranpa01,1939,BBWAA,1,N,Player
nehfar01,1939,BBWAA,1,N,Player
peckiro01,1939,BBWAA,1,N,Player
peitzhe01,1939,BBWAA,1,N,Player
perduhu01,1939,BBWAA,1,N,Player
phillde01,1939,BBWAA,1,N,Player
schacal01,1939,BBWAA,1,N,Player
scottev01,1939,BBWAA,1,N,Player
shockur01,1939,BBWAA,1,N,Player
stahlja01,1939,BBWAA,1,N,Player
steinha01,1939,BBWAA,1,N,Player
wilsoha01,1939,BBWAA,1,N,Player
ansonca01,1939,Old Timers,,Y,Player
comisch01,1939,Old Timers,,Y,Pioneer/Executive
cummica01,1939,Old Timers,,Y,Pioneer/Executive
ewingbu01,1939,Old Timers,,Y,Player
gehrilo01,1939,Special Election,,Y,Player
radboch01,1939,Old Timers,,Y,Player
spaldal01,1939,Old Timers,,Y,Pioneer/Executive
hornsro01,1942,BBWAA,182,Y,Player
chancfr01,1942,BBWAA,136,N,Player
wadderu01,1942,BBWAA,136,N,Player
walshed01,1942,BBWAA,113,N,Player
huggimi01,1942,BBWAA,111,N,Manager
delahed01,1942,BBWAA,104,N,Player
eversjo01,1942,BBWAA,91,N,Player
robinwi01,1942,BBWAA,89,N,Manager
cochrmi01,1942,BBWAA,88,N,Player
friscfr01,1942,BBWAA,84,N,Player
duffyhu01,1942,BBWAA,77,N,Player
pennohe01,1942,BBWAA,72,N,Player
griffcl01,1942,BBWAA,71,N,Pioneer/Executive
colliji01,1942,BBWAA,68,N,Player
maranra01,1942,BBWAA,66,N,Player
jennihu01,1942,BBWAA,64,N,Player
brownmo01,1942,BBWAA,63,N,Player
planked01,1942,BBWAA,63,N,Player
mcginjo01,1942,BBWAA,59,N,Player
clarkfr01,1942,BBWAA,58,N,Player
bresnro01,1942,BBWAA,57,N,Player
bendech01,1942,BBWAA,55,N,Player
schalra01,1942,BBWAA,53,N,Player
traynpi01,1942,BBWAA,45,N,Player
youngro01,1942,BBWAA,44,N,Player
bakerfr01,1942,BBWAA,39,N,Player
vanceda01,1942,BBWAA,37,N,Player
terrybi01,1942,BBWAA,36,N,Player
tinkejo01,1942,BBWAA,36,N,Player
jossad01,1942,BBWAA,33,N,Player
klingjo01,1942,BBWAA,15,N,Player
ruckena01,1942,BBWAA,15,N,Player
adamsba01,1942,BBWAA,11,N,Player
gowdyha01,1942,BBWAA,8,N,Player
nichoki01,1942,BBWAA,5,N,Player
burkeje01,1942,BBWAA,4,N,Player
heilmha01,1942,BBWAA,4,N,Player
granted01,1942,BBWAA,3,N,Player
rickebr01,1942,BBWAA,3,N,Pioneer/Executive
wheatza01,1942,BBWAA,3,N,Player
bushdo01,1942,BBWAA,2,N,Player
crawfsa01,1942,BBWAA,2,N,Player
martipe01,1942,BBWAA,2,N,Player
peckiro01,1942,BBWAA,2,N,Player
wallabo01,1942,BBWAA,2,N,Player
beaumgi01,1942,BBWAA,1,N,Player
becklja01,1942,BBWAA,1,N,Player
boleyjo01,1942,BBWAA,1,N,Player
bradlbi01,1942,BBWAA,1,N,Player
crossla01,1942,BBWAA,1,N,Player
dinnebi01,1942,BBWAA,1,N,Player
dunnja01,1942,BBWAA,1,N,Player
elberki01,1942,BBWAA,1,N,Player
faberre01,1942,BBWAA,1,N,Player
hamilbi01,1942,BBWAA,1,N,Player
hermaba01,1942,BBWAA,1,N,Player
hoytwa01,1942,BBWAA,1,N,Player
kellejo01,1942,BBWAA,1,N,Player
kerrdi01,1942,BBWAA,1,N,Player
lathaar01,1942,BBWAA,1,N,Player
lowebo01,1942,BBWAA,1,N,Player
mageesh01,1942,BBWAA,1,N,Player
phillde01,1942,BBWAA,1,N,Player
roushed01,1942,BBWAA,1,N,Player
rusieam01,1942,BBWAA,1,N,Player
schaege01,1942,BBWAA,1,N,Player
scottev01,1942,BBWAA,1,N,Player
steinha01,1942,BBWAA,1,N,Player
tennefr02,1942,BBWAA,1,N,Player
wambsbi01,1942,BBWAA,1,N,Player
wilsoha01,1942,BBWAA,1,N,Player
woodjo02,1942,BBWAA,1,N,Player
landike99,1944,Old Timers,,Y,Pioneer/Executive
chancfr01,1945,BBWAA,179,N,Player
wadderu01,1945,BBWAA,154,N,Player
walshed01,1945,BBWAA,137,N,Player
eversjo01,1945,BBWAA,134,N,Player
bresnro01,1945,BBWAA,133,N,Player
huggimi01,1945,BBWAA,133,N,Manager
cochrmi01,1945,BBWAA,125,N,Player
colliji01,1945,BBWAA,121,N,Player
delahed01,1945,BBWAA,111,N,Player
griffcl01,1945,BBWAA,108,N,Pioneer/Executive
friscfr01,1945,BBWAA,101,N,Player
jennihu01,1945,BBWAA,92,N,Player
robinwi01,1945,BBWAA,81,N,Manager
traynpi01,1945,BBWAA,81,N,Player
duffyhu01,1945,BBWAA,64,N,Player
clarkfr01,1945,BBWAA,53,N,Player
maranra01,1945,BBWAA,51,N,Player
tinkejo01,1945,BBWAA,49,N,Player
brownmo01,1945,BBWAA,46,N,Player
pennohe01,1945,BBWAA,45,N,Player
mcginjo01,1945,BBWAA,44,N,Player
bendech01,1945,BBWAA,40,N,Player
planked01,1945,BBWAA,33,N,Player
schalra01,1945,BBWAA,33,N,Player
terrybi01,1945,BBWAA,32,N,Player
grovele01,1945,BBWAA,28,N,Player
bakerfr01,1945,BBWAA,26,N,Player
hubbeca01,1945,BBWAA,24,N,Player
jossad01,1945,BBWAA,23,N,Player
youngro01,1945,BBWAA,22,N,Player
vanceda01,1945,BBWAA,18,N,Player
deandi01,1945,BBWAA,17,N,Player
dickebi01,1945,BBWAA,17,N,Player
klingjo01,1945,BBWAA,12,N,Player
gehrich01,1945,BBWAA,10,N,Player
ruckena01,1945,BBWAA,10,N,Player
adamsba01,1945,BBWAA,7,N,Player
gomezle01,1945,BBWAA,7,N,Player
heilmha01,1945,BBWAA,5,N,Player
nichoki01,1945,BBWAA,5,N,Player
roushed01,1945,BBWAA,5,N,Player
crawfsa01,1945,BBWAA,4,N,Player
lyonste01,1945,BBWAA,4,N,Player
carribi02,1945,BBWAA,3,N,Player
donovbi01,1945,BBWAA,3,N,Player
gowdyha01,1945,BBWAA,3,N,Player
greenha01,1945,BBWAA,3,N,Player
wallabo01,1945,BBWAA,3,N,Player
burkeje01,1945,BBWAA,2,N,Player
elberki01,1945,BBWAA,2,N,Player
granted01,1945,BBWAA,2,N,Player
hartnga01,1945,BBWAA,2,N,Player
lowebo01,1945,BBWAA,2,N,Player
mckecbi01,1945,BBWAA,2,N,Manager
phillde01,1945,BBWAA,2,N,Player
rickebr01,1945,BBWAA,2,N,Pioneer/Executive
stengca01,1945,BBWAA,2,N,Manager
wheatza01,1945,BBWAA,2,N,Player
beaumgi01,1945,BBWAA,1,N,Player
bushdo01,1945,BBWAA,1,N,Player
camniho01,1945,BBWAA,1,N,Player
careyma01,1945,BBWAA,1,N,Player
combsea01,1945,BBWAA,1,N,Player
conrowi01,1945,BBWAA,1,N,Player
davisha01,1945,BBWAA,1,N,Player
dimagjo01,1945,BBWAA,1,N,Player
dinnebi01,1945,BBWAA,1,N,Player
donlimi01,1945,BBWAA,1,N,Player
dunnja01,1945,BBWAA,1,N,Player
gleaski01,1945,BBWAA,1,N,Player
gordojo01,1945,BBWAA,1,N,Player
grimmch01,1945,BBWAA,1,N,Player
grohhe01,1945,BBWAA,1,N,Player
kerrdi01,1945,BBWAA,1,N,Player
lazzeto01,1945,BBWAA,1,N,Player
lewisdu01,1945,BBWAA,1,N,Player
longhe01,1945,BBWAA,1,N,Player
mageesh01,1945,BBWAA,1,N,Player
martipe01,1945,BBWAA,1,N,Player
meusebo01,1945,BBWAA,1,N,Player
moranpa01,1945,BBWAA,1,N,Player
mungova01,1945,BBWAA,1,N,Player
murphda02,1945,BBWAA,1,N,Player
ritchcl01,1945,BBWAA,1,N,Player
rixeyep01,1945,BBWAA,1,N,Player
rootch01,1945,BBWAA,1,N,Player
rusieam01,1945,BBWAA,1,N,Player
seymocy01,1945,BBWAA,1,N,Player
sheckji01,1945,BBWAA,1,N,Player
southbi01,1945,BBWAA,1,N,Player
sweenbi02,1945,BBWAA,1,N,Player
tanneje01,1945,BBWAA,1,N,Player
vandejo01,1945,BBWAA,1,N,Player
willicy01,1945,BBWAA,1,N,Player
yerkest02,1945,BBWAA,1,N,Player
bresnro01,1945,Old Timers,,Y,Player
broutda01,1945,Old Timers,,Y,Player
clarkfr01,1945,Old Timers,,Y,Player
